blue_wins,first_blood,dragons,heralds,experience,kills,assists,towers_destroyed,wards_placed,wards_destroyed,cs_per_min,gold_per_min,avg_level,elite_monsters,total_jungle_minions_killed
0,1,-1,0,-738,-1,0,0,72,-3,-1,-67.10000000000014,0,-1,-9
0,1,1,0,426,4,5,0,44,-2,1.6000000000000014,151.5999999999999,0,1,-4
0,0,0,0,-2286,-7,-4,0,-5,-1,-0.9000000000000021,-311.0999999999999,0,0,2
1,1,0,0,1471,3,4,0,-7,2,5.300000000000001,368.5999999999999,0.40000000000000036,0,0
0,0,-1,1,-2396,-4,-5,0,-45,1,-2.1999999999999993,-200.9000000000001,-0.40000000000000036,0,-7
0,1,0,0,-316,1,2,0,4,0,1.7999999999999972,46.59999999999991,-0.40000000000000036,0,-12
1,0,1,0,-2169,-7,-7,0,0,1,-2.400000000000002,-320.60000000000014,-0.40000000000000036,1,14
0,1,-1,0,715,2,3,0,-5,3,1.3000000000000007,96.80000000000018,0,-1,1
0,1,-1,0,-3641,-4,-2,0,-2,2,-4.099999999999998,-304.20000000000005,-1,-1,-15
1,1,1,0,3981,10,8,0,-1,-1,5,651.2,0.6000000000000005,1,8
0,0,1,0,-1049,-1,-2,0,-27,-2,-2.1999999999999993,-131.5,0,1,6
0,1,-1,0,135,1,2,1,1,1,2.900000000000002,231.9000000000001,0.20000000000000018,-1,-19
0,0,-1,0,-1977,-2,-2,0,-31,2,2.1000000000000014,-39.799999999999955,-0.40000000000000036,-1,-17
0,0,1,0,457,3,-1,0,1,4,0.6000000000000014,132.29999999999995,0.20000000000000018,1,-7
1,1,0,0,-668,-6,-1,0,20,0,2,-226.20000000000005,-0.6000000000000005,0,-6
0,1,0,0,-2222,-3,-1,0,0,0,-2.6000000000000014,-179.5999999999999,-0.7999999999999998,0,-4
0,1,1,0,-2725,-4,-3,0,-27,1,-1.5,-221.20000000000005,-0.8000000000000007,1,-1
1,1,-1,0,-803,-2,-3,0,7,-4,-1,-92.30000000000018,0,-1,-15
0,0,-1,0,-89,-1,0,0,-4,-2,-2,-93.70000000000005,-0.20000000000000018,-1,-4
0,1,1,1,-391,-4,-7,0,4,-4,1.6000000000000014,-111,0.20000000000000018,2,-4
0,0,-1,-1,-3603,-8,-9,0,3,0,0.7999999999999972,-367.29999999999995,-0.8000000000000007,-2,-11
0,0,1,0,205,1,2,0,15,-1,-1,0.599999999999909,-0.40000000000000036,1,2
0,1,-1,1,-1413,-2,-3,0,-8,0,-3.1999999999999993,-57.399999999999864,-0.20000000000000018,0,-14
1,0,1,1,1487,0,2,0,-20,0,4.700000000000003,126,0.20000000000000018,2,19
0,0,-1,0,-79,1,7,0,4,-1,0.5999999999999979,103.89999999999986,-0.39999999999999947,-1,-4
1,0,1,0,-364,-4,-9,0,-1,0,-4,-169.89999999999986,-0.20000000000000018,1,32
1,1,0,0,-591,-3,-10,0,-29,5,4.099999999999998,-132.29999999999995,-0.20000000000000018,0,-6
1,1,0,0,-352,0,3,0,-1,2,0.5,28.5,0,0,-6
0,1,-1,0,-113,1,-2,0,2,0,-1,11.700000000000045,0.20000000000000018,-1,-4
0,0,-1,0,-2300,-5,-6,0,-4,-2,-3.6000000000000014,-293,-0.5999999999999996,-1,2
0,1,-1,0,297,3,0,0,-40,1,2.3999999999999986,127.70000000000005,0.20000000000000018,-1,-24
1,1,1,-1,-1021,-1,-1,0,2,0,-6.100000000000001,-83.30000000000018,-0.40000000000000036,0,-8
0,0,-1,-1,-2253,-8,-10,0,-4,4,-0.5,-388.20000000000005,-0.5999999999999996,-2,-20
1,0,0,0,-1014,-3,-7,0,4,-7,0.6999999999999993,-175.5,-0.20000000000000018,0,-9
0,0,-1,0,-1488,0,-4,0,1,2,1.6999999999999993,-151.9000000000001,-0.40000000000000036,-1,-38
1,0,0,0,2913,4,1,0,4,-2,1.5,248.79999999999995,0.7999999999999998,0,2
0,1,1,0,-1091,-1,-2,0,-21,-1,2.5,-39.59999999999991,-0.20000000000000018,1,-7
0,1,-1,1,310,2,3,0,-5,1,-1.2000000000000028,101.60000000000014,0,0,0
0,0,0,0,-267,-2,-13,0,-5,3,0.6999999999999993,-129.4000000000001,0,0,-17
1,1,1,1,1090,3,1,0,1,2,1.3999999999999986,172.29999999999995,0.20000000000000018,2,-3
0,0,-1,-1,-3368,-8,-4,0,0,-1,-6.400000000000002,-498.20000000000005,-0.6000000000000005,-2,-4
1,0,0,1,-677,-4,-4,0,-3,0,0.6999999999999993,-95.29999999999995,0,1,12
1,1,1,-1,1404,0,0,0,1,-1,5.5,191.5999999999999,0.20000000000000018,0,10
0,0,-1,0,-1348,-2,-3,0,-26,3,1.5,-112.90000000000009,-0.6000000000000005,-1,0
1,0,1,0,-1404,-2,-6,0,0,-2,-1.8999999999999986,-105.80000000000018,-0.40000000000000036,1,1
0,1,0,0,1293,0,0,0,28,-3,-0.1999999999999993,139.89999999999986,0.5999999999999996,0,7
1,1,1,-1,107,6,16,0,0,2,-1.6999999999999993,107.09999999999991,0.20000000000000018,0,-13
0,1,-1,0,-1156,-2,-5,0,-24,0,3.6999999999999993,-61,-0.40000000000000036,-1,-12
0,1,-1,-1,-893,-3,-1,0,25,-2,2.1999999999999993,-68.59999999999991,-0.20000000000000018,-2,-15
0,1,-1,0,-881,3,-5,0,1,1,-0.6999999999999993,53.09999999999991,-0.6000000000000005,-1,-12
0,0,-1,0,-2496,-3,-4,0,5,0,-1.6000000000000014,-194.5,-0.40000000000000036,-1,-13
0,1,1,1,-311,0,3,0,3,3,2.599999999999998,119.09999999999991,0.20000000000000018,2,-2
0,0,-1,-1,-2499,-4,-5,-1,-40,0,0.6000000000000014,-367.29999999999995,-0.6000000000000005,-2,-27
0,0,-1,0,-1506,-5,-4,0,-3,-1,-1.3999999999999986,-261.9000000000001,0,-1,-2
1,1,-1,0,856,6,9,0,0,1,2,291,0.20000000000000018,-1,-6
0,1,1,0,-2200,-5,-7,0,-1,1,-3.599999999999998,-309.5,-0.40000000000000036,1,19
1,1,1,0,1565,3,2,0,3,2,1,173.70000000000005,0.40000000000000036,1,4
0,0,-1,0,-1980,-2,-6,0,-4,-3,-0.1999999999999993,-179,-0.40000000000000036,-1,-16
0,0,0,0,662,0,1,0,96,-2,0,104.40000000000009,0,0,28
1,0,0,0,-365,-2,-8,0,-8,4,-3.299999999999997,-222.0999999999999,-0.6000000000000005,0,15
0,0,1,0,-3245,-4,1,0,-2,-3,-2.799999999999997,-214.5999999999999,-0.7999999999999998,1,-16
1,1,0,0,3251,11,10,0,0,-1,0.7000000000000028,507.70000000000005,0.8000000000000007,0,2
1,1,-1,0,1739,0,-6,0,36,1,1.5,-30.800000000000182,0.40000000000000036,-1,4
1,1,0,0,1357,3,4,0,-5,3,1.8999999999999986,299.10000000000014,0.40000000000000036,0,-5
1,1,0,-1,2032,0,-5,0,5,-1,-4,-84.20000000000005,0,-1,12
1,1,1,0,1390,4,7,0,-41,2,2.6000000000000014,246.29999999999995,0.20000000000000018,1,3
1,1,1,1,3753,8,10,0,34,-10,3,488.79999999999995,0.6000000000000005,2,15
1,1,-1,0,508,2,2,0,-11,5,2.099999999999998,143.29999999999995,0.20000000000000018,-1,-8
1,0,1,1,-916,1,-2,0,-3,-4,-7,-28.600000000000136,0,2,0
1,1,0,-1,4813,11,9,0,4,-9,3.3999999999999986,530,1.2000000000000002,-1,12
0,1,0,0,-2438,-1,-2,0,-3,3,-3.3000000000000007,-59.200000000000045,-0.5999999999999996,0,-13
1,0,0,1,-1189,1,4,0,-3,2,-5.199999999999999,-46,-0.39999999999999947,1,-8
1,0,0,-1,440,3,3,0,-2,-1,0.6000000000000014,79.90000000000009,0.20000000000000018,-1,-12
1,1,1,0,355,2,2,0,-27,16,0.5999999999999979,88.59999999999991,0,1,-3
0,0,-1,1,-1867,-1,-2,0,-40,-4,-7.200000000000003,-267.29999999999995,-0.5999999999999996,0,-8
0,0,1,-1,450,0,-4,0,-26,2,0.3000000000000007,8.099999999999909,0,0,-1
1,0,1,0,521,1,2,0,-4,-2,-1.8000000000000007,42,0,1,7
1,0,1,0,1628,1,2,0,-5,5,3.3999999999999986,134.4000000000001,0.40000000000000036,1,21
0,1,0,0,302,1,1,0,2,1,0.6999999999999993,70.79999999999995,0.20000000000000018,0,-6
0,0,1,0,-380,-2,2,0,6,3,4.100000000000001,-10.099999999999909,-0.20000000000000018,1,-8
1,1,1,0,1143,3,6,0,1,1,-5.299999999999997,148.69999999999982,0.39999999999999947,1,27
0,1,1,-1,-972,-1,2,0,-5,1,-1.1000000000000014,-151.70000000000005,-0.20000000000000018,0,-21
1,1,-1,1,-86,3,-1,0,39,0,-2.1000000000000014,90.69999999999982,0,0,22
0,1,-1,0,1728,3,0,0,-3,1,-0.40000000000000213,86.79999999999995,0.20000000000000018,-1,11
1,1,1,1,1004,-1,2,0,-66,1,1.1000000000000014,-21.399999999999864,0,2,21
1,0,-1,-1,1750,0,-1,0,4,3,-1.3000000000000007,38,0.20000000000000018,-2,19
0,0,0,0,733,-1,-3,0,22,-1,0.6999999999999993,-75.79999999999995,-0.20000000000000018,0,-8
1,0,-1,0,1589,4,4,0,-1,1,2.5,307.20000000000005,0.40000000000000036,-1,6
0,1,1,1,38,0,-3,0,28,-20,0.3999999999999986,-82.60000000000014,0.20000000000000018,2,-10
1,1,0,1,467,3,2,0,38,-5,-3.1999999999999993,47.600000000000136,-0.20000000000000018,1,5
0,0,0,0,-327,-1,1,0,-2,2,-3.5,-167.29999999999995,-0.20000000000000018,0,-13
1,1,1,0,857,4,10,0,3,3,-2.1000000000000014,151.5,0.1999999999999993,1,-11
0,1,-1,0,-1584,-1,-4,0,-19,-1,-1.6999999999999993,-90.29999999999995,-0.40000000000000036,-1,2
0,0,0,0,-1701,-6,-8,0,-14,0,0.1999999999999993,-333.70000000000005,-0.40000000000000036,0,-13
1,0,0,0,-513,-3,-5,0,2,-1,2.6000000000000014,-47.700000000000045,-0.20000000000000018,0,4
1,1,0,1,3157,4,-1,0,-7,6,0.8999999999999986,215.5999999999999,0.7999999999999998,1,21
0,0,0,1,765,0,-5,0,3,-1,0.3000000000000007,8.5,0.20000000000000018,1,15
0,1,-1,0,1895,3,0,0,0,3,0,176.0999999999999,0.6000000000000005,-1,-5
1,1,1,1,1681,3,2,0,0,1,0.1999999999999993,235.9000000000001,0.20000000000000018,2,5
1,1,-1,0,944,0,-2,0,-1,0,6.900000000000002,69.90000000000009,0.20000000000000018,-1,-9
0,0,-1,1,-1623,-3,-1,0,24,2,-2.3999999999999986,-224,-0.20000000000000018,0,-1
1,1,-1,1,2677,6,5,0,-3,-3,3.1999999999999993,303.70000000000005,0.8000000000000007,0,2
0,0,-1,1,1388,2,0,0,73,1,-1,45.90000000000009,0.6000000000000005,0,8
1,1,1,0,-3369,-5,2,0,28,-8,-4.899999999999999,-298.60000000000014,-0.8000000000000007,1,-12
1,1,1,0,5225,16,17,0,4,0,5.699999999999999,787.3000000000002,0.8000000000000007,1,0
1,0,-1,0,1262,2,11,0,26,2,1.8000000000000007,224.70000000000005,0.20000000000000018,-1,1
0,1,1,0,1179,2,2,0,-34,-2,2.099999999999998,161.39999999999986,0.40000000000000036,1,2
1,1,-1,0,-2548,-7,-11,0,-2,0,0.5999999999999979,-220.5999999999999,-1,-1,19
0,1,1,-1,-1776,1,11,0,5,-3,-0.5,31.299999999999955,-0.20000000000000018,0,-1
1,1,1,0,2797,5,5,0,30,0,2.6999999999999993,317.1999999999998,1,1,28
1,1,1,0,150,-3,-5,0,-5,1,1.6999999999999993,-124.59999999999991,0.40000000000000036,1,-8
1,0,-1,1,-1135,1,1,0,1,-1,1,-45.59999999999991,0,0,0
0,1,-1,1,-383,-1,0,0,0,-2,0.5,45.700000000000045,-0.20000000000000018,0,7
0,0,-1,0,414,-2,-4,0,-3,3,-2.1000000000000014,-90.70000000000005,0.40000000000000036,-1,18
1,0,-1,0,-336,0,-1,0,-1,0,0.20000000000000284,35.5,0,-1,16
1,1,1,-1,-2164,-1,6,0,-14,0,-2.900000000000002,-157.20000000000005,-0.20000000000000018,0,-8
1,1,1,1,1762,6,6,1,-10,1,1.3000000000000007,380.1999999999998,0.40000000000000036,2,-12
0,0,-1,-1,-2563,1,4,-1,2,1,1.1999999999999993,-157.79999999999995,-1,-2,-37
1,1,-1,1,2947,2,1,0,2,3,1.3999999999999986,171.79999999999995,0.6000000000000005,0,11
1,1,0,0,-843,-2,-5,0,54,1,-0.7000000000000028,-124.79999999999995,-0.40000000000000036,0,0
1,1,-1,1,-1886,-4,-6,1,-3,0,-0.6000000000000014,-46.80000000000018,-0.39999999999999947,0,-4
1,0,1,0,-1305,-5,-9,0,3,-1,-0.3999999999999986,-293.60000000000014,0,1,-26
0,0,-1,0,287,6,9,1,1,0,-2.6000000000000014,316.4000000000001,0,-1,-20
0,0,0,0,-1285,-1,3,-1,-20,1,-3.8000000000000007,-302.39999999999986,-0.40000000000000036,0,-3
0,0,-1,1,-1121,-1,0,0,-4,-1,-7,-211.39999999999986,-0.40000000000000036,0,9
1,1,-1,0,1211,1,7,0,3,0,4,230.9000000000001,0,-1,-16
0,0,1,-1,-3,1,3,0,-2,-1,-1.6999999999999993,-96.79999999999995,-0.39999999999999947,0,10
1,0,1,0,725,4,9,0,0,0,1,225.5999999999999,0.40000000000000036,1,9
0,1,-1,1,1055,2,4,0,19,0,-3.3000000000000007,120.60000000000014,0,0,19
0,1,1,0,-739,-1,-1,0,0,-2,1.5,-9,-0.40000000000000036,1,3
1,0,0,0,1327,3,2,0,18,1,-1.3999999999999986,93.89999999999986,0,0,2
1,1,1,-1,334,4,2,0,-7,2,0,153,0.40000000000000036,0,12
1,1,-1,-1,-1813,-4,-4,0,-5,2,-0.6999999999999993,-185.0999999999999,-0.20000000000000018,-2,-19
1,1,1,1,5904,5,5,1,-10,1,8.899999999999999,630.3999999999999,1.5999999999999996,2,8
1,1,0,0,3548,8,4,0,-25,17,8.2,550.1000000000001,0.7999999999999998,0,-5
0,0,0,0,-736,0,2,0,0,-2,-1,-87.29999999999995,-0.5999999999999996,0,-11
1,1,1,1,1478,4,5,0,4,-2,1.8000000000000007,274.5,0.20000000000000018,2,19
1,0,0,0,1879,3,-1,-1,-115,0,4,124.89999999999986,0.5999999999999996,0,-4
0,0,-1,0,-776,-2,0,0,5,3,-7.800000000000001,-173.70000000000005,-0.40000000000000036,-1,-5
1,1,1,0,1251,3,3,0,3,0,-1.3000000000000007,145.30000000000018,0.20000000000000018,1,0
0,0,0,0,-5281,-7,-8,0,-3,1,-11.3,-525.3000000000002,-1.3999999999999995,0,-14
1,1,-1,-1,-445,2,-1,0,0,-1,0.20000000000000284,-12.699999999999818,0,-2,-17
0,1,0,0,1775,4,3,0,3,-2,3.3999999999999986,304.39999999999986,0.40000000000000036,0,21
1,1,1,0,970,1,3,0,-1,-1,-4.5,4.599999999999909,0.20000000000000018,1,12
1,0,-1,-1,-2857,-4,-4,0,4,-4,-8.799999999999997,-473.79999999999995,-0.8000000000000007,-2,-4
0,0,-1,0,-1869,-7,-5,0,-43,2,-1.1000000000000014,-264.5,-0.6000000000000005,-1,8
1,0,0,0,215,3,6,0,-85,0,-2.6000000000000014,87.29999999999995,-0.20000000000000018,0,-7
0,0,-1,0,-451,-2,-3,0,18,-9,-0.8999999999999986,-92,0,-1,19
1,0,1,0,-2772,-2,-2,0,-1,4,-3,-281.39999999999986,-0.6000000000000005,1,-20
0,1,-1,-1,-5699,-12,-17,0,-5,-1,-5.199999999999999,-506.20000000000005,-1.4000000000000004,-2,-25
1,1,-1,0,-2759,-1,2,0,-24,5,-4.099999999999998,-105.29999999999995,-0.8000000000000007,-1,-3
0,0,-1,-1,668,-7,-14,0,-9,2,0.5999999999999979,-363,0,-2,9
1,1,-1,0,-5,1,-2,0,3,-1,1.3999999999999986,115.29999999999995,0,-1,-12
0,1,1,0,-1311,-2,0,0,-3,0,-1.8000000000000007,-40,0,1,-7
1,0,-1,0,567,-3,-5,0,8,-1,2.5,-68,0,-1,10
1,1,1,0,1105,4,8,0,2,2,0.6999999999999993,210.70000000000005,0.20000000000000018,1,-4
1,0,-1,0,-1495,-4,-1,0,-24,-1,3.3999999999999986,-57.5,-0.40000000000000036,-1,0
1,1,1,0,1428,4,6,0,-4,-2,2.1999999999999993,243.5,0.40000000000000036,1,1
1,1,-1,-1,-546,-2,-1,0,4,-1,3.1000000000000014,-21.5,-0.20000000000000018,-2,-10
1,0,-1,0,-546,-2,2,0,-1,4,2.8000000000000007,-96.30000000000018,0,-1,-24
1,1,0,0,1154,3,0,0,2,0,0.8000000000000007,145.10000000000014,0,0,5
0,0,-1,0,-2920,-7,-11,0,-4,1,-4.199999999999999,-386.5,-0.40000000000000036,-1,-8
1,1,1,0,4398,11,14,0,-56,5,1.0999999999999979,520.0999999999999,0.8000000000000007,1,24
1,0,1,0,546,2,-2,0,0,1,1.6999999999999993,180,0.40000000000000036,1,21
0,0,-1,0,-1322,-8,-14,0,4,-2,2.1999999999999993,-319.5999999999999,-0.20000000000000018,-1,-31
1,0,-1,0,15,0,3,0,-2,-3,-1.8999999999999986,-26.600000000000136,0,-1,3
0,1,-1,-1,1638,3,5,0,6,-1,0.3999999999999986,191.79999999999995,0.20000000000000018,-2,-4
0,0,-1,0,318,2,-1,0,7,0,1.6999999999999993,82.5,0,-1,-1
1,1,1,1,3516,6,8,1,3,0,4.399999999999999,409.5999999999999,0.5999999999999996,2,7
1,1,-1,1,6143,9,6,0,7,5,6.199999999999999,622.0999999999999,1.5999999999999996,0,12
0,1,1,0,-313,1,0,0,23,0,-0.40000000000000213,-16.40000000000009,0.20000000000000018,1,-2
0,0,-1,-1,-620,-2,-1,0,-27,20,1.0999999999999979,-72.90000000000009,0,-2,-13
1,1,1,0,3692,8,14,1,-4,2,4.5,547.7000000000003,0.8000000000000007,1,3
1,1,-1,1,917,0,3,0,2,1,-2.3000000000000007,15.300000000000182,0,0,17
0,0,-1,0,60,0,-2,0,-1,0,-1.4000000000000021,-46,0.20000000000000018,-1,11
0,0,0,0,-1265,-5,-4,0,19,-6,3.8000000000000007,-116.70000000000005,-0.20000000000000018,0,-2
1,1,-1,0,1501,5,7,0,-17,1,-1.1999999999999993,221.0999999999999,0.20000000000000018,-1,3
0,0,0,0,-326,-1,1,-1,-1,-3,-4.299999999999997,-379.60000000000014,-0.39999999999999947,0,5
1,1,0,0,-26,3,7,0,3,0,-4.199999999999999,85.20000000000005,0,0,-6
1,1,1,0,41,2,4,0,1,-2,-3.5,17.299999999999955,0.40000000000000036,1,8
0,1,0,0,-2724,0,-5,0,4,0,-5.399999999999999,-233.80000000000018,-0.8000000000000007,0,-3
0,1,-1,0,2225,4,3,0,-1,2,3.1999999999999993,234.10000000000014,0.20000000000000018,-1,-10
0,1,0,0,-1077,0,0,0,-65,0,2.6000000000000014,-53.09999999999991,-0.40000000000000036,0,1
1,0,0,1,-874,-3,-14,0,3,2,0.3000000000000007,-123.70000000000005,-0.20000000000000018,1,-21
0,1,-1,0,-459,1,-1,0,5,1,1.3000000000000007,27.40000000000009,-0.20000000000000018,-1,-11
1,1,-1,-1,-2502,-1,-1,-1,30,1,-5,-333.5,-0.40000000000000036,-2,-18
0,0,0,0,-1031,-4,1,0,3,-3,2.6000000000000014,-101.5,-0.20000000000000018,0,-8
1,0,-1,0,-3732,-10,-9,0,-4,-2,-6.800000000000001,-505.70000000000005,-0.8000000000000007,-1,0
0,1,-1,1,1232,0,3,0,-10,0,2.599999999999998,146.5,0.40000000000000036,0,-5
1,0,1,0,702,0,2,0,-23,-2,5.100000000000001,77.20000000000005,0.40000000000000036,1,0
0,0,-1,0,-366,-1,-5,0,-72,-3,-1.0999999999999979,-183.79999999999995,-0.20000000000000018,-1,4
1,1,-1,0,873,1,6,0,-128,-2,-0.1999999999999993,239.4000000000001,0.20000000000000018,-1,6
1,1,1,0,-1632,-1,-2,0,3,2,-0.5999999999999979,-108.40000000000009,-0.40000000000000036,1,-22
0,0,1,0,760,-1,-4,0,-5,6,0.10000000000000142,29.200000000000045,0.40000000000000036,1,17
0,0,0,0,-994,-1,3,0,26,-2,-3.6999999999999993,-190.79999999999995,-0.40000000000000036,0,-24
0,0,-1,-1,-65,-2,-4,0,2,0,4.399999999999999,-26.59999999999991,0,-2,-16
0,0,1,0,-271,-1,5,0,1,3,-5.100000000000001,-138.20000000000005,0,1,8
1,1,1,0,-370,-2,-4,0,29,-1,1.6000000000000014,-35.299999999999955,-0.20000000000000018,1,1
0,1,-1,0,1021,3,7,0,18,2,-1.5,61.90000000000009,0.20000000000000018,-1,-20
1,1,1,1,1129,4,4,1,-77,-1,0.8000000000000007,240.4000000000001,0.20000000000000018,2,-5
1,1,1,0,1938,5,8,0,-3,1,1.0999999999999979,403.39999999999986,0.40000000000000036,1,-5
0,1,0,0,-1871,-3,-2,0,5,0,-3.599999999999998,-234.5999999999999,-0.40000000000000036,0,-15
1,0,1,0,1208,-1,0,0,-3,-3,1.1999999999999993,-6.5,0.40000000000000036,1,19
0,0,-1,0,-3391,-10,-18,0,-3,-2,0.6999999999999993,-631.9000000000001,-0.7999999999999998,-1,-12
1,0,0,0,6026,8,3,3,108,-2,9.2,823.4000000000001,1.4000000000000004,0,11
1,0,1,1,1231,-1,-1,0,-2,2,2.1000000000000014,-5.899999999999864,0.20000000000000018,2,2
1,0,-1,0,-642,-2,1,0,35,0,-2.599999999999998,-85.60000000000014,0.20000000000000018,-1,-11
0,1,1,1,129,4,5,0,-16,1,-2.200000000000003,141.79999999999995,0,2,-8
1,1,-1,1,1811,8,9,0,1,-2,-2.6000000000000014,318.70000000000005,0.6000000000000005,0,-2
0,0,-1,1,-1208,-6,-8,0,2,-2,-0.6000000000000014,-324.39999999999986,0,0,12
1,0,-1,1,916,3,4,0,2,-3,-2.5,143,0,0,-9
1,0,0,1,3364,10,12,1,-13,1,1.3000000000000007,543.3,0.7999999999999998,1,-18
1,1,1,0,3044,5,4,0,0,1,3.1999999999999993,394.0999999999999,1,1,23
0,0,0,0,332,-1,2,0,24,2,-1.5999999999999979,-81.59999999999991,0.20000000000000018,0,-24
1,0,1,0,-1008,-4,-3,0,-1,-1,0,-254.20000000000005,-0.40000000000000036,1,-16
0,0,-1,-1,-1877,-5,-6,0,-22,0,-1.8000000000000007,-268.10000000000014,-0.40000000000000036,-2,8
0,1,1,0,-100,1,3,0,22,0,-2.3999999999999986,-6.099999999999909,0,1,0
1,1,1,0,930,5,7,1,76,2,7.800000000000001,458.79999999999995,0,1,-8
0,1,-1,0,-1478,-5,-2,0,-7,1,4.600000000000001,-117.40000000000009,-0.20000000000000018,-1,-17
1,0,0,0,-640,0,0,0,-1,1,-1.1999999999999993,-84.39999999999986,-0.20000000000000018,0,8
1,1,1,0,5212,5,7,0,-6,0,3.900000000000002,577.9000000000001,1.8000000000000007,1,64
1,0,-1,1,2002,4,1,0,15,2,-0.8000000000000007,203.39999999999986,0.6000000000000005,0,12
0,0,-1,0,-376,-6,-12,0,2,2,1.8999999999999986,-265.3000000000002,-0.40000000000000036,-1,-4
1,0,-1,0,-119,0,-1,0,-5,2,-0.6999999999999993,5.399999999999864,0,-1,-1
1,1,1,0,2642,7,7,0,0,1,4.199999999999999,429.70000000000005,0.6000000000000005,1,-8
1,0,1,0,2000,5,5,0,46,1,1.5,278.89999999999986,0.39999999999999947,1,0
0,0,-1,0,-2314,-4,-9,0,-23,-1,0,-256.79999999999995,-0.40000000000000036,-1,7
1,0,-1,0,1587,2,3,0,1,-2,5.100000000000001,311.0999999999999,0.40000000000000036,-1,-5
1,1,1,0,3536,11,17,0,-1,2,5.199999999999999,695,0.7999999999999998,1,-5
1,0,1,1,-1240,-3,-2,0,1,0,-6.199999999999999,-282.1999999999998,-0.20000000000000018,2,12
1,1,0,0,2988,8,2,0,-17,1,5.5,386.39999999999986,0.40000000000000036,0,-5
1,1,-1,0,-1255,-3,-3,0,3,0,-2.3000000000000007,-126.60000000000014,-0.20000000000000018,-1,-2
0,0,-1,-1,-2613,-5,-2,0,-12,0,-6.099999999999998,-382.3000000000002,-0.6000000000000005,-2,-8
1,1,1,-1,4246,8,5,0,-1,1,3,398.79999999999995,1,0,-7
0,1,-1,1,2022,1,3,0,-4,0,2,167.5,0.6000000000000005,0,-3
0,0,-1,-1,-2480,-7,-8,-1,73,0,-4.5,-557.8,-0.40000000000000036,-2,-17
0,0,0,0,-2598,-10,-10,0,-3,-2,-4.5,-406.29999999999995,-0.40000000000000036,0,18
1,0,0,0,1432,5,11,0,0,1,1.8000000000000007,286.0999999999999,0.40000000000000036,0,-15
0,0,1,-1,-3701,-6,-6,0,1,-1,-7.799999999999997,-522.6000000000001,-0.7999999999999998,0,-10
0,0,-1,0,-2117,-5,-3,0,0,-1,0.3999999999999986,-272.5,-0.20000000000000018,-1,-23
0,1,0,0,-3630,-4,-2,0,2,-3,-5.5,-302.29999999999995,-1,0,-16
0,1,-1,0,180,-1,-3,0,-7,4,-1,-37.5,-0.40000000000000036,-1,0
1,1,-1,0,2549,6,5,0,2,-2,2.3999999999999986,382.79999999999995,0.6000000000000005,-1,16
0,1,1,0,2400,3,-1,0,9,0,1.1000000000000014,192.5999999999999,0.20000000000000018,1,24
0,0,-1,-1,-3197,-7,-10,0,-2,2,-5,-353.5,-1,-2,8
1,1,1,0,71,1,0,0,-6,6,-2.5,-15.200000000000045,0.20000000000000018,1,4
1,1,-1,0,4647,11,7,1,10,3,3.8000000000000007,762.1000000000001,1,-1,0
0,0,-1,0,-1384,-2,0,0,-5,-1,-1.7999999999999972,-128.89999999999986,0,-1,-5
1,0,0,0,469,3,7,0,5,-4,-2.200000000000003,148.4000000000001,0.40000000000000036,0,20
1,1,1,-1,2849,9,10,0,65,1,0.3999999999999986,383.29999999999995,0.7999999999999998,0,5
0,0,-1,0,-1867,-4,0,0,6,-1,-1.6999999999999993,-159,-0.20000000000000018,-1,-11
0,0,-1,0,366,2,7,0,9,-3,2,89.69999999999982,0,-1,-15
0,1,-1,0,548,3,-5,0,-1,1,-0.6999999999999993,77.79999999999995,0,-1,-15
1,1,0,0,1298,3,2,0,0,-2,-1.6999999999999993,34.399999999999864,0.20000000000000018,0,-7
1,0,0,0,-1296,-2,-6,0,102,0,0.8999999999999986,-142.5,-0.40000000000000036,0,-14
1,1,0,0,347,4,6,0,1,0,2.8999999999999986,302.10000000000014,0.20000000000000018,0,-12
1,0,-1,-1,1989,5,2,0,36,-2,3.1999999999999993,229.39999999999986,0.5999999999999996,-2,-8
0,1,-1,1,-2978,-7,-7,0,23,-3,-4,-342.0999999999999,-0.7999999999999998,0,0
1,0,1,0,-509,-3,-2,0,22,2,-1.1000000000000014,-140.39999999999986,0,1,-1
1,1,-1,0,2352,6,7,0,2,-2,1.8000000000000007,336.79999999999995,0.40000000000000036,-1,-8
0,1,1,0,-567,-3,-5,0,-2,2,-2.400000000000002,-188.69999999999982,0,1,7
1,1,-1,0,601,2,1,0,0,-1,0.8000000000000007,71.60000000000014,0,-1,-23
1,1,1,0,2663,2,4,0,18,0,1.3999999999999986,217.9000000000001,0.6000000000000005,1,40
0,0,0,0,-3355,-10,-17,0,1,-2,-2.3999999999999986,-463.70000000000005,-0.7999999999999998,0,-16
1,1,1,0,3880,9,5,0,-29,-1,3.599999999999998,424.60000000000014,1.2000000000000002,1,13
0,1,-1,1,-451,0,0,0,-76,1,0.5,-83.70000000000005,0,0,-32
0,0,0,1,-1582,-10,-11,0,-47,1,-0.8999999999999986,-363.8000000000002,-0.5999999999999996,1,-12
1,1,-1,1,2288,2,4,0,2,-3,1.2999999999999972,258.5,0.6000000000000005,0,21
1,0,1,0,2739,7,11,0,-2,2,3.1000000000000014,518.5999999999999,0.7999999999999998,1,23
